order_id,payment_sequential,payment_type,payment_installments,payment_value
order_00000710,1,credit_card,1,28.85
order_00000710,2,credit_card,5,30.12
order_00000711,1,credit_card,3,148.66
order_00000712,1,boleto,1,218.31
order_00000713,1,boleto,1,69.4
order_00000714,1,credit_card,5,345.08
order_00000715,1,credit_card,6,109.78
order_00000716,1,boleto,1,63.62
order_00000717,1,boleto,1,36.97
order_00000718,1,boleto,1,34.12
order_00000719,1,boleto,1,80.8
order_00000720,1,debit_card,1,23.89
order_00000721,1,credit_card,3,124.77
order_00000721,2,credit_card,1,131.45
order_00000722,1,credit_card,2,122.38
order_00000723,1,credit_card,3,271.15
order_00000724,1,voucher,1,330.97
order_00000725,1,credit_card,4,107.85
order_00000726,1,credit_card,6,164.69
order_00000727,1,credit_card,8,355.38
order_00000728,1,credit_card,1,139.84
order_00000729,1,credit_card,2,95.18
order_00000730,1,credit_card,5,79.41
order_00000731,1,boleto,1,646.59
order_00000732,1,credit_card,1,257.06
order_00000733,1,credit_card,6,59.94
order_00000734,1,credit_card,8,21.76
order_00000735,1,debit_card,1,300.19
order_00000736,1,voucher,1,51.25
order_00000737,1,credit_card,2,144.47
order_00000738,1,voucher,1,114.79
order_00000739,1,credit_card,10,101.33
order_00000740,1,boleto,1,28.95
order_00000741,1,credit_card,2,78.75
order_00000742,1,credit_card,4,191.8
order_00000743,1,boleto,1,163.04
order_00000744,1,credit_card,1,42.51
order_00000745,1,boleto,1,254.27
order_00000746,1,credit_card,1,133.34
order_00000747,1,credit_card,6,50.88
order_00000748,1,voucher,1,172.64
order_00000749,1,credit_card,1,32.41
order_00000750,1,boleto,1,46.09
order_00000751,1,credit_card,2,303.33
order_00000752,1,credit_card,2,140.1
order_00000753,1,credit_card,1,134.72
order_00000754,1,boleto,1,267.45
order_00000755,1,boleto,1,44.51
order_00000756,1,credit_card,3,159.23
order_00000757,1,credit_card,6,237.99
order_00000758,1,voucher,1,226.34
order_00000759,1,credit_card,10,99.3
order_00000760,1,credit_card,4,83.69
order_00000761,1,credit_card,2,230.89
order_00000762,1,credit_card,1,81.57
order_00000763,1,credit_card,1,15.29
order_00000763,2,credit_card,5,22.69
order_00000764,1,credit_card,1,181.32
order_00000765,1,credit_card,6,22.28
order_00000766,1,credit_card,1,166.37
order_00000767,1,credit_card,1,124.06
order_00000768,1,credit_card,2,102.86
order_00000769,1,credit_card,1,154.03
order_00000770,1,boleto,1,217.82
order_00000771,1,credit_card,1,174.15
order_00000772,1,credit_card,10,25.77
order_00000772,2,credit_card,4,15.34
order_00000773,1,credit_card,10,58.41
order_00000774,1,boleto,1,50.07
order_00000774,2,credit_card,2,41.57
order_00000775,1,credit_card,1,261.61
order_00000776,1,boleto,1,54.77
order_00000777,1,voucher,1,89.76
order_00000778,1,credit_card,1,50.48
order_00000778,2,credit_card,8,25.21
order_00000779,1,credit_card,3,175.72
order_00000780,1,boleto,1,21.43
order_00000781,1,credit_card,1,144.95
order_00000782,1,credit_card,2,72.66
order_00000783,1,credit_card,3,71.01
order_00000784,1,credit_card,1,117.4
order_00000785,1,credit_card,2,90.72
order_00000786,1,voucher,1,37.95
order_00000787,1,credit_card,1,161.7
order_00000788,1,credit_card,1,346.61
order_00000789,1,credit_card,10,387.74
order_00000790,1,credit_card,4,424.23
order_00000791,1,boleto,1,206.8
order_00000792,1,credit_card,1,37.72
order_00000793,1,credit_card,2,162.25
order_00000794,1,credit_card,10,7.08
order_00000795,1,credit_card,2,126.5
order_00000796,1,credit_card,3,44.34
order_00000797,1,credit_card,2,146.16
order_00000798,1,credit_card,4,133.34
order_00000799,1,credit_card,1,59.26
order_00000800,1,credit_card,5,158.78
order_00000801,1,credit_card,8,24.4
order_00000802,1,voucher,1,377.87
order_00000803,1,credit_card,2,66.07
order_00000804,1,credit_card,5,71.44
order_00000805,1,credit_card,1,31.2
order_00000806,1,credit_card,10,110.19
order_00000807,1,boleto,1,45.37
order_00000808,1,credit_card,1,6.59
order_00000809,1,credit_card,1,186.5
order_00000810,1,credit_card,5,242.89
order_00000811,1,boleto,1,41.63
order_00000812,1,debit_card,1,28.36
order_00000813,1,credit_card,3,171.14
order_00000814,1,credit_card,2,31.96
order_00000815,1,credit_card,4,22.28
order_00000816,1,credit_card,1,141.59
order_00000816,2,credit_card,1,89.64
order_00000817,1,credit_card,1,88.45
order_00000818,1,boleto,1,28.21
order_00000819,1,boleto,1,294.18
order_00000820,1,credit_card,4,126.01
order_00000821,1,credit_card,1,23.27
order_00000822,1,credit_card,2,808.11
order_00000823,1,boleto,1,200.21
order_00000824,1,voucher,1,266.07
order_00000825,1,boleto,1,33.94
order_00000826,1,credit_card,2,46.54
order_00000827,1,credit_card,1,133.9
order_00000828,1,boleto,1,53.48
order_00000828,2,debit_card,1,26.84
order_00000829,1,credit_card,4,70.09
order_00000830,1,boleto,1,107.55
order_00000831,1,boleto,1,250.8
order_00000832,1,credit_card,10,77.69
order_00000833,1,boleto,1,31.07
order_00000834,1,boleto,1,90.06
order_00000835,1,credit_card,5,30.26
order_00000836,1,credit_card,8,209.05
order_00000837,1,voucher,1,37.54
order_00000838,1,credit_card,1,92.1
order_00000839,1,credit_card,6,70.54
order_00000840,1,credit_card,1,157.73
order_00000841,1,credit_card,1,88.75
order_00000842,1,credit_card,1,46.23
order_00000843,1,boleto,1,54.44
order_00000844,1,credit_card,2,47.76
order_00000845,1,credit_card,5,248.63
order_00000846,1,credit_card,8,180.65
order_00000847,1,boleto,1,163.41
order_00000848,1,credit_card,5,284.12
order_00000849,1,credit_card,1,40.76
order_00000850,1,credit_card,1,49.82
order_00000851,1,credit_card,4,244.46
order_00000852,1,credit_card,4,474.1
order_00000853,1,credit_card,8,53.12
order_00000854,1,credit_card,5,157.13
order_00000855,1,credit_card,1,36.09
order_00000856,1,credit_card,8,45.91
order_00000857,1,credit_card,1,164.57
order_00000858,1,debit_card,1,271.74
order_00000859,1,credit_card,4,81.82
order_00000860,1,credit_card,10,175.84
order_00000861,1,credit_card,1,30.66
order_00000862,1,boleto,1,51.01
order_00000863,1,credit_card,1,28.18
order_00000864,1,boleto,1,52.73
order_00000865,1,credit_card,4,27.42
order_00000866,1,credit_card,5,61.32
order_00000867,1,credit_card,1,15.44
order_00000868,1,credit_card,8,115.43
order_00000869,1,credit_card,6,11.23
order_00000870,1,credit_card,2,44.84
order_00000871,1,credit_card,5,137.07
order_00000872,1,boleto,1,35.45
order_00000873,1,credit_card,1,47.11
order_00000874,1,credit_card,1,54.59
order_00000875,1,credit_card,8,16.66
order_00000876,1,credit_card,4,213.85
order_00000877,1,credit_card,1,479.15
order_00000878,1,credit_card,1,231.67
order_00000879,1,credit_card,1,49.33
order_00000880,1,credit_card,10,127.06
order_00000881,1,credit_card,1,52.28
order_00000882,1,credit_card,5,122.97
order_00000883,1,credit_card,1,153.92
order_00000884,1,boleto,1,19.78
order_00000885,1,credit_card,1,15.67
order_00000886,1,debit_card,1,37.67
order_00000887,1,boleto,1,61.23
order_00000888,1,credit_card,1,44.43
order_00000889,1,credit_card,6,78.85
order_00000890,1,credit_card,1,113.38
order_00000891,1,credit_card,1,42.63
order_00000892,1,credit_card,3,83.66
order_00000893,1,credit_card,1,252.44
order_00000894,1,credit_card,3,16.0
order_00000895,1,credit_card,1,138.74
order_00000896,1,credit_card,3,277.39
order_00000897,1,credit_card,10,328.99
order_00000898,1,boleto,1,192.55
order_00000899,1,boleto,1,19.42
order_00000900,1,credit_card,2,541.04
order_00000901,1,credit_card,2,71.81
order_00000902,1,boleto,1,202.68
order_00000903,1,boleto,1,172.36
order_00000904,1,credit_card,3,60.24
order_00000905,1,credit_card,6,16.74
order_00000906,1,credit_card,3,295.73
order_00000907,1,credit_card,4,66.5
order_00000908,1,voucher,1,423.82
order_00000909,1,credit_card,5,24.94
order_00000910,1,credit_card,2,36.88
order_00000911,1,credit_card,5,256.64
order_00000912,1,credit_card,5,27.13
order_00000913,1,voucher,1,168.51
order_00000914,1,credit_card,8,133.65
order_00000915,1,credit_card,2,153.03
order_00000916,1,credit_card,2,20.45
order_00000917,1,boleto,1,86.33
order_00000918,1,boleto,1,37.72
order_00000919,1,voucher,1,79.25
order_00000920,1,credit_card,1,170.94
order_00000921,1,credit_card,6,323.21
order_00000922,1,credit_card,2,22.11
order_00000923,1,credit_card,1,284.97
order_00000924,1,boleto,1,302.12
order_00000925,1,credit_card,8,42.22
order_00000926,1,credit_card,1,80.87
order_00000927,1,credit_card,1,61.37
order_00000928,1,credit_card,3,49.88
order_00000929,1,credit_card,2,46.68
order_00000930,1,credit_card,1,5.67
order_00000930,2,credit_card,1,8.69
order_00000931,1,boleto,1,90.16
order_00000932,1,credit_card,6,126.1
order_00000933,1,credit_card,1,14.69
order_00000934,1,credit_card,6,29.77
order_00000935,1,boleto,1,152.48
order_00000936,1,credit_card,10,7.93
order_00000937,1,boleto,1,15.84
order_00000938,1,boleto,1,20.5
order_00000939,1,credit_card,3,30.8
order_00000939,2,credit_card,6,16.03
order_00000940,1,credit_card,1,14.54
order_00000941,1,credit_card,2,20.14
order_00000942,1,boleto,1,76.61
order_00000943,1,credit_card,2,54.22
order_00000944,1,credit_card,3,35.57
order_00000945,1,credit_card,1,13.41
order_00000946,1,credit_card,5,153.45
order_00000947,1,credit_card,6,40.62
order_00000948,1,credit_card,2,208.74
order_00000949,1,boleto,1,134.67
order_00000950,1,credit_card,6,599.65
order_00000951,1,boleto,1,28.33
order_00000951,2,boleto,1,50.97
order_00000952,1,boleto,1,64.44
order_00000953,1,credit_card,3,29.35
order_00000954,1,credit_card,1,31.46
order_00000955,1,credit_card,1,200.21
order_00000956,1,boleto,1,75.86
order_00000957,1,boleto,1,29.29
order_00000958,1,credit_card,4,41.63
order_00000959,1,boleto,1,127.8
order_00000960,1,credit_card,6,39.93
order_00000961,1,credit_card,1,71.33
order_00000962,1,credit_card,8,53.09
order_00000963,1,credit_card,1,50.19
order_00000964,1,boleto,1,48.98
order_00000965,1,credit_card,8,137.13
order_00000966,1,boleto,1,105.53
order_00000967,1,credit_card,5,43.12
order_00000968,1,credit_card,1,33.95
order_00000969,1,credit_card,1,21.09
order_00000970,1,credit_card,1,109.49
order_00000971,1,credit_card,4,104.77
order_00000972,1,credit_card,4,178.94
order_00000973,1,voucher,1,52.78
order_00000974,1,credit_card,4,41.51
order_00000975,1,credit_card,1,54.18
order_00000976,1,boleto,1,82.61
order_00000977,1,boleto,1,19.17
order_00000978,1,boleto,1,188.22
order_00000979,1,credit_card,1,401.22
order_00000980,1,credit_card,3,64.87
order_00000981,1,boleto,1,102.53
order_00000982,1,credit_card,1,204.41
order_00000983,1,credit_card,6,8.6
order_00000983,2,credit_card,10,6.07
order_00000984,1,credit_card,4,42.74
order_00000985,1,credit_card,1,101.53
order_00000986,1,credit_card,1,64.11
order_00000987,1,credit_card,6,39.03
order_00000988,1,credit_card,4,261.83
order_00000989,1,credit_card,4,27.37
order_00000990,1,credit_card,4,124.41
order_00000991,1,credit_card,1,137.77
order_00000992,1,credit_card,1,48.52
order_00000992,2,credit_card,8,45.54
order_00000993,1,credit_card,1,35.97
order_00000994,1,credit_card,5,69.49
order_00000995,1,credit_card,1,61.28
order_00000996,1,credit_card,4,90.5
order_00000997,1,credit_card,1,337.18
order_00000998,1,credit_card,1,63.49
order_00000999,1,credit_card,4,161.37
order_00001000,1,credit_card,1,64.43
order_00001001,1,boleto,1,67.92
order_00001002,1,credit_card,10,181.11
order_00001003,1,credit_card,2,35.08
order_00001004,1,credit_card,1,152.38
order_00001005,1,boleto,1,105.11
order_00001006,1,credit_card,2,43.13
order_00001007,1,credit_card,4,41.62
order_00001008,1,credit_card,3,52.16
order_00001009,1,credit_card,4,242.45
order_00001010,1,credit_card,1,82.23
order_00001011,1,credit_card,1,60.41
order_00001012,1,boleto,1,17.12
order_00001013,1,credit_card,2,34.79
order_00001014,1,credit_card,1,75.03
order_00001014,2,boleto,1,89.69
order_00001015,1,boleto,1,226.28
order_00001016,1,credit_card,3,344.7
order_00001017,1,credit_card,1,127.48
order_00001018,1,credit_card,1,31.58
order_00001019,1,credit_card,10,312.29
order_00001020,1,credit_card,8,47.28
order_00001021,1,credit_card,2,28.26
order_00001022,1,boleto,1,375.84
order_00001023,1,credit_card,1,114.27
order_00001024,1,credit_card,1,292.67
order_00001025,1,credit_card,2,97.74
order_00001026,1,credit_card,5,76.38
order_00001027,1,credit_card,1,69.56
order_00001028,1,credit_card,10,12.27
order_00001029,1,voucher,1,296.98
order_00001030,1,credit_card,4,57.48
order_00001030,2,boleto,1,36.23
order_00001031,1,boleto,1,40.63
order_00001032,1,credit_card,1,92.07
order_00001033,1,credit_card,4,336.19
order_00001034,1,boleto,1,224.72
order_00001035,1,credit_card,1,42.55
order_00001036,1,boleto,1,418.55
order_00001037,1,credit_card,3,86.39
order_00001038,1,credit_card,6,80.8
order_00001039,1,boleto,1,203.15
order_00001040,1,credit_card,2,280.69
order_00001041,1,credit_card,4,67.71
order_00001042,1,boleto,1,40.04
order_00001043,1,boleto,1,146.91
order_00001044,1,boleto,1,203.81
order_00001045,1,boleto,1,86.07
order_00001046,1,credit_card,10,116.07
order_00001047,1,credit_card,2,98.27
order_00001048,1,voucher,1,31.54
order_00001049,1,credit_card,6,85.83
order_00001050,1,credit_card,3,89.78
order_00001051,1,credit_card,2,174.29
order_00001052,1,credit_card,3,23.9
order_00001053,1,boleto,1,153.67
order_00001054,1,credit_card,1,282.66
order_00001055,1,voucher,1,36.94
order_00001056,1,credit_card,3,60.89
order_00001057,1,credit_card,2,21.11
order_00001058,1,credit_card,1,132.14
order_00001059,1,credit_card,1,170.11
order_00001060,1,boleto,1,140.78
order_00001061,1,credit_card,4,66.86
order_00001062,1,credit_card,2,52.65
order_00001063,1,boleto,1,65.67
order_00001064,1,boleto,1,676.13
order_00001065,1,credit_card,5,24.82
order_00001066,1,credit_card,3,323.51
order_00001067,1,credit_card,8,37.38
order_00001068,1,credit_card,8,20.98
order_00001069,1,credit_card,1,23.0
order_00001070,1,credit_card,10,26.59
order_00001071,1,credit_card,10,94.17
order_00001072,1,boleto,1,22.26
order_00001072,2,credit_card,1,9.94
order_00001073,1,boleto,1,462.84
order_00001074,1,boleto,1,127.71
order_00001075,1,credit_card,6,90.12
order_00001076,1,credit_card,1,131.81
order_00001077,1,boleto,1,80.79
order_00001078,1,credit_card,2,265.98
order_00001079,1,credit_card,4,108.1
order_00001080,1,credit_card,2,8.58
order_00001080,2,credit_card,3,4.6
order_00001081,1,credit_card,1,96.27
order_00001082,1,boleto,1,213.39
order_00001083,1,boleto,1,36.46
order_00001084,1,credit_card,1,36.48
order_00001085,1,credit_card,1,86.47
order_00001086,1,credit_card,4,16.87
order_00001087,1,debit_card,1,48.73
order_00001088,1,voucher,1,101.58
order_00001089,1,credit_card,3,72.27
order_00001090,1,credit_card,3,146.65
order_00001091,1,credit_card,1,32.03
order_00001092,1,credit_card,4,41.39
order_00001093,1,credit_card,5,250.74
order_00001094,1,credit_card,6,108.74
order_00001095,1,credit_card,1,71.36
order_00001096,1,credit_card,3,138.33
order_00001097,1,boleto,1,85.7
order_00001098,1,credit_card,4,158.5
order_00001099,1,credit_card,1,100.51
order_00001100,1,credit_card,3,209.96
order_00001101,1,credit_card,1,200.6
order_00001102,1,credit_card,5,195.37
order_00001103,1,credit_card,1,34.41
order_00001104,1,credit_card,1,209.62
order_00001105,1,credit_card,5,330.84
order_00001106,1,credit_card,10,105.35
order_00001107,1,credit_card,4,50.21
order_00001108,1,credit_card,1,85.82
order_00001108,2,boleto,1,67.23
order_00001109,1,credit_card,4,84.9
order_00001110,1,credit_card,6,54.42
order_00001111,1,credit_card,6,231.22
order_00001112,1,credit_card,2,152.29
order_00001113,1,credit_card,1,56.96
order_00001114,1,boleto,1,104.38
order_00001115,1,credit_card,2,215.96
order_00001116,1,credit_card,1,315.18
order_00001117,1,credit_card,3,160.58
order_00001118,1,credit_card,3,38.77
order_00001119,1,credit_card,1,42.05
order_00001120,1,credit_card,6,287.64
order_00001121,1,boleto,1,41.77
order_00001122,1,credit_card,10,23.48
order_00001123,1,credit_card,1,202.25
order_00001124,1,credit_card,4,33.25
order_00001125,1,debit_card,1,53.22
order_00001126,1,boleto,1,73.64
order_00001127,1,credit_card,10,55.21
order_00001128,1,credit_card,1,32.15
order_00001129,1,credit_card,10,271.45
order_00001130,1,boleto,1,133.78
order_00001131,1,credit_card,2,135.58
order_00001132,1,boleto,1,103.92
order_00001133,1,credit_card,2,83.4
order_00001133,2,voucher,1,59.89
order_00001134,1,credit_card,5,352.25
order_00001135,1,boleto,1,69.66
order_00001135,2,credit_card,2,36.39
order_00001136,1,credit_card,5,82.61
order_00001137,1,voucher,1,47.4
order_00001138,1,voucher,1,25.46
order_00001138,2,credit_card,1,14.02
order_00001139,1,credit_card,6,76.11
order_00001140,1,credit_card,2,16.94
order_00001141,1,credit_card,3,71.19
order_00001142,1,credit_card,6,312.21
order_00001143,1,boleto,1,207.88
order_00001144,1,boleto,1,103.5
order_00001145,1,credit_card,8,49.27
order_00001146,1,boleto,1,74.49
order_00001147,1,boleto,1,108.27
order_00001148,1,boleto,1,59.04
order_00001149,1,credit_card,10,65.4
order_00001150,1,credit_card,1,93.21
order_00001151,1,credit_card,1,11.96
order_00001152,1,credit_card,1,197.64
order_00001153,1,credit_card,6,69.93
order_00001154,1,boleto,1,50.19
order_00001155,1,credit_card,10,131.47
order_00001156,1,credit_card,5,142.11
order_00001157,1,credit_card,3,38.35
order_00001158,1,credit_card,2,96.05
order_00001158,2,credit_card,1,99.3
order_00001159,1,credit_card,1,6.08
order_00001159,2,credit_card,4,11.22
order_00001160,1,boleto,1,59.58
order_00001161,1,credit_card,8,277.04
order_00001162,1,boleto,1,8.58
order_00001162,2,credit_card,6,12.73
order_00001163,1,credit_card,5,17.79
order_00001163,2,credit_card,1,10.15
order_00001164,1,credit_card,2,75.63
order_00001165,1,credit_card,6,106.39
order_00001166,1,credit_card,3,258.63
order_00001167,1,credit_card,4,22.7
order_00001168,1,credit_card,3,54.88
order_00001169,1,credit_card,4,122.38
order_00001170,1,credit_card,2,60.93
order_00001171,1,credit_card,2,191.24
order_00001172,1,credit_card,1,36.51
order_00001173,1,credit_card,4,51.05
order_00001174,1,credit_card,6,66.67
order_00001175,1,credit_card,4,416.55
order_00001176,1,credit_card,1,32.49
order_00001177,1,credit_card,3,219.26
order_00001178,1,credit_card,3,8.35
order_00001178,2,credit_card,1,10.14
order_00001179,1,credit_card,4,14.3
order_00001180,1,credit_card,1,167.29
order_00001181,1,credit_card,3,94.67
order_00001182,1,debit_card,1,16.96
order_00001183,1,credit_card,1,224.72
order_00001184,1,boleto,1,117.56
