order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_00000213,1,prod_00000614,sell_00000063,2025-10-17 02:45:59,28.91,2.04
order_00000214,1,prod_00000136,sell_00000150,2024-02-29 13:18:53,226.67,16.94
order_00000215,1,prod_00000518,sell_00000032,2025-06-14 14:57:39,65.77,10.84
order_00000216,1,prod_00000066,sell_00000111,2025-06-18 14:31:47,32.84,1.9
order_00000217,1,prod_00000498,sell_00000085,2024-08-06 00:52:08,38.04,6.44
order_00000218,1,prod_00000359,sell_00000099,2025-10-12 22:30:36,127.2,15.85
order_00000218,2,prod_00000065,sell_00000092,2025-10-12 22:30:36,86.84,10.21
order_00000218,3,prod_00000241,sell_00000023,2025-10-17 22:30:36,95.63,3.42
order_00000218,4,prod_00000292,sell_00000139,2025-10-16 22:30:36,79.26,8.67
order_00000219,1,prod_00000730,sell_00000249,2024-11-01 21:18:53,57.63,9.59
order_00000220,1,prod_00000374,sell_00000236,2024-02-13 08:20:03,139.04,17.37
order_00000221,1,prod_00000786,sell_00000064,2025-03-23 20:28:54,119.12,7.22
order_00000222,1,prod_00000560,sell_00000233,2025-11-07 08:34:23,35.08,5.99
order_00000223,1,prod_00000193,sell_00000116,2024-04-12 20:37:30,25.61,3.1
order_00000223,2,prod_00000717,sell_00000091,2024-04-14 20:37:30,262.52,14.16
order_00000224,1,prod_00000731,sell_00000125,2025-07-24 07:14:57,43.09,4.35
order_00000225,1,prod_00000240,sell_00000155,2025-05-01 16:17:46,82.98,14.49
order_00000226,1,prod_00000473,sell_00000195,2024-12-19 13:38:18,73.23,2.75
order_00000227,1,prod_00000348,sell_00000002,2024-05-29 16:50:00,14.97,0.88
order_00000228,1,prod_00000789,sell_00000055,2025-09-11 03:59:47,19.08,1.39
order_00000229,1,prod_00000124,sell_00000109,2024-07-31 13:25:24,8.93,1.38
order_00000230,1,prod_00000594,sell_00000058,2025-07-18 07:25:40,45.87,3.0
order_00000231,1,prod_00000492,sell_00000159,2024-04-11 20:53:45,37.31,3.09
order_00000232,1,prod_00000291,sell_00000023,2025-12-12 03:22:57,22.91,2.91
order_00000233,1,prod_00000313,sell_00000045,2024-05-19 07:00:39,14.68,2.6
order_00000234,1,prod_00000179,sell_00000000,2025-12-12 04:06:41,78.89,11.22
order_00000235,1,prod_00000616,sell_00000119,2025-02-25 23:02:46,32.5,2.7
order_00000236,1,prod_00000428,sell_00000024,2025-02-27 09:03:31,25.43,3.91
order_00000237,1,prod_00000343,sell_00000243,2025-11-22 01:55:37,596.1,20.15
order_00000237,2,prod_00000312,sell_00000187,2025-11-21 01:55:37,27.21,2.97
order_00000238,1,prod_00000223,sell_00000017,2024-06-07 04:33:59,72.94,11.05
order_00000238,2,prod_00000204,sell_00000146,2024-06-07 04:33:59,39.74,2.89
order_00000238,3,prod_00000305,sell_00000049,2024-06-10 04:33:59,77.25,10.43
order_00000239,1,prod_00000091,sell_00000165,2025-09-28 13:42:40,44.52,2.9
order_00000240,1,prod_00000124,sell_00000002,2024-01-31 12:08:55,91.39,5.57
order_00000241,1,prod_00000334,sell_00000176,2025-03-08 01:36:51,195.75,19.77
order_00000242,1,prod_00000066,sell_00000001,2025-01-03 18:24:35,16.13,1.34
order_00000243,1,prod_00000499,sell_00000205,2025-04-30 06:22:46,20.76,3.34
order_00000244,1,prod_00000634,sell_00000042,2025-11-13 17:33:12,20.6,1.67
order_00000245,1,prod_00000490,sell_00000167,2024-01-08 13:11:20,21.16,0.99
order_00000246,1,prod_00000786,sell_00000140,2024-10-20 21:33:16,59.43,4.57
order_00000247,1,prod_00000297,sell_00000023,2025-07-19 13:16:54,27.53,2.52
order_00000247,2,prod_00000210,sell_00000091,2025-07-18 13:16:54,185.88,10.06
order_00000248,1,prod_00000706,sell_00000081,2024-02-06 09:48:34,16.87,2.63
order_00000249,1,prod_00000411,sell_00000119,2025-02-05 05:08:06,31.23,3.34
order_00000250,1,prod_00000306,sell_00000163,2024-09-02 10:05:55,117.98,20.43
order_00000251,1,prod_00000171,sell_00000071,2025-05-18 08:10:49,51.05,4.23
order_00000252,1,prod_00000173,sell_00000150,2024-12-17 12:29:09,46.12,6.22
order_00000253,1,prod_00000336,sell_00000190,2025-11-10 04:59:32,13.84,0.89
order_00000254,1,prod_00000444,sell_00000111,2024-10-03 05:16:00,144.48,7.0
order_00000255,1,prod_00000019,sell_00000117,2025-11-09 17:27:52,311.96,9.82
order_00000256,1,prod_00000150,sell_00000213,2025-02-05 18:26:43,13.42,1.17
order_00000256,2,prod_00000600,sell_00000045,2025-02-01 18:26:43,16.15,1.59
order_00000257,1,prod_00000677,sell_00000010,2025-11-11 14:51:56,96.52,12.77
order_00000257,2,prod_00000596,sell_00000248,2025-11-10 14:51:56,53.54,4.38
order_00000258,1,prod_00000644,sell_00000072,2024-04-14 11:39:00,129.99,22.91
order_00000258,2,prod_00000609,sell_00000106,2024-04-09 11:39:00,31.45,1.64
order_00000258,3,prod_00000151,sell_00000038,2024-04-10 11:39:00,36.18,4.06
order_00000259,1,prod_00000434,sell_00000073,2025-10-06 03:57:07,61.94,5.82
order_00000260,1,prod_00000617,sell_00000163,2025-12-03 03:28:42,36.08,6.2
order_00000261,1,prod_00000441,sell_00000045,2024-01-24 13:42:36,18.8,0.78
order_00000261,2,prod_00000603,sell_00000150,2024-01-24 13:42:36,131.32,8.48
order_00000261,3,prod_00000182,sell_00000063,2024-01-21 13:42:36,340.47,17.48
order_00000262,1,prod_00000704,sell_00000185,2025-09-16 02:09:50,15.78,1.92
order_00000262,2,prod_00000467,sell_00000153,2025-09-16 02:09:50,81.12,8.6
order_00000263,1,prod_00000424,sell_00000031,2024-12-18 23:22:49,71.73,2.34
order_00000264,1,prod_00000215,sell_00000249,2024-05-27 09:39:58,75.88,6.53
order_00000265,1,prod_00000205,sell_00000137,2024-03-29 02:23:50,84.13,8.68
order_00000266,1,prod_00000465,sell_00000080,2024-09-27 08:25:10,57.2,7.06
order_00000267,1,prod_00000485,sell_00000054,2025-08-21 12:48:14,118.55,16.32
order_00000268,1,prod_00000311,sell_00000114,2024-08-21 06:48:00,34.07,5.42
order_00000269,1,prod_00000719,sell_00000055,2025-03-25 08:35:41,141.39,9.94
order_00000270,1,prod_00000155,sell_00000081,2024-09-25 01:51:14,26.08,1.77
order_00000270,2,prod_00000117,sell_00000175,2024-09-28 01:51:14,244.61,15.29
order_00000270,3,prod_00000539,sell_00000086,2024-09-27 01:51:14,21.04,2.88
order_00000270,4,prod_00000514,sell_00000006,2024-09-27 01:51:14,60.48,6.19
order_00000271,1,prod_00000466,sell_00000073,2024-03-03 17:02:28,127.52,5.84
order_00000272,1,prod_00000113,sell_00000213,2025-05-19 19:50:59,138.8,20.41
order_00000273,1,prod_00000570,sell_00000172,2025-08-28 07:09:32,33.76,3.3
order_00000273,2,prod_00000562,sell_00000178,2025-09-01 07:09:32,13.17,1.42
order_00000274,1,prod_00000570,sell_00000008,2024-06-04 11:05:41,138.85,13.37
order_00000274,2,prod_00000261,sell_00000166,2024-06-06 11:05:41,22.08,3.15
order_00000274,3,prod_00000788,sell_00000191,2024-06-04 11:05:41,149.78,25.65
order_00000275,1,prod_00000591,sell_00000119,2024-02-03 12:06:44,15.73,1.82
order_00000276,1,prod_00000678,sell_00000242,2024-05-09 23:20:03,19.82,1.43
order_00000277,1,prod_00000737,sell_00000069,2024-12-22 05:43:50,68.55,2.36
order_00000278,1,prod_00000305,sell_00000191,2025-11-02 22:00:08,36.36,1.34
order_00000279,1,prod_00000763,sell_00000243,2024-10-13 08:53:26,115.92,4.74
order_00000280,1,prod_00000797,sell_00000037,2025-08-23 21:55:58,23.35,1.36
order_00000281,1,prod_00000009,sell_00000202,2025-02-14 14:33:54,26.75,2.77
order_00000281,2,prod_00000377,sell_00000071,2025-02-15 14:33:54,126.38,4.18
order_00000281,3,prod_00000337,sell_00000201,2025-02-17 14:33:54,42.16,6.24
order_00000281,4,prod_00000752,sell_00000155,2025-02-19 14:33:54,172.91,13.58
order_00000282,1,prod_00000512,sell_00000182,2024-09-05 04:40:16,94.14,5.18
order_00000283,1,prod_00000706,sell_00000114,2024-09-30 23:07:28,46.72,1.53
order_00000284,1,prod_00000040,sell_00000204,2024-12-19 12:15:15,30.32,3.03
order_00000285,1,prod_00000075,sell_00000033,2024-02-03 09:47:40,24.87,1.72
order_00000285,2,prod_00000706,sell_00000128,2024-02-04 09:47:40,193.11,33.15
order_00000286,1,prod_00000459,sell_00000094,2025-08-19 19:23:33,128.12,13.83
order_00000286,2,prod_00000560,sell_00000039,2025-08-17 19:23:33,198.45,28.21
order_00000287,1,prod_00000181,sell_00000242,2024-06-05 18:35:50,56.49,8.53
order_00000288,1,prod_00000085,sell_00000139,2025-01-16 05:46:04,56.46,5.56
order_00000289,1,prod_00000273,sell_00000199,2024-08-15 17:31:04,94.86,16.57
order_00000289,2,prod_00000012,sell_00000148,2024-08-13 17:31:04,57.38,2.01
order_00000289,3,prod_00000367,sell_00000163,2024-08-16 17:31:04,93.5,16.76
order_00000290,1,prod_00000138,sell_00000190,2025-05-15 08:48:23,25.56,1.46
order_00000290,2,prod_00000344,sell_00000245,2025-05-18 08:48:23,175.56,24.39
order_00000290,3,prod_00000469,sell_00000218,2025-05-14 08:48:23,83.28,13.51
order_00000291,1,prod_00000475,sell_00000228,2024-07-23 17:19:35,35.54,4.95
order_00000292,1,prod_00000247,sell_00000234,2024-03-23 07:01:07,193.62,14.08
order_00000293,1,prod_00000426,sell_00000221,2025-03-03 13:02:48,14.28,0.84
order_00000293,2,prod_00000361,sell_00000002,2025-02-28 13:02:48,76.57,12.36
order_00000293,3,prod_00000375,sell_00000161,2025-03-03 13:02:48,219.65,32.09
order_00000293,4,prod_00000142,sell_00000175,2025-03-03 13:02:48,52.81,4.79
order_00000294,1,prod_00000648,sell_00000111,2025-06-24 09:46:08,23.73,1.72
order_00000295,1,prod_00000022,sell_00000035,2025-04-04 10:47:01,50.7,1.71
order_00000295,2,prod_00000286,sell_00000188,2025-04-07 10:47:01,54.23,7.71
order_00000295,3,prod_00000130,sell_00000108,2025-04-07 10:47:01,142.2,18.44
order_00000295,4,prod_00000222,sell_00000112,2025-04-05 10:47:01,163.08,17.18
order_00000296,1,prod_00000484,sell_00000146,2024-10-24 14:14:41,88.57,5.75
order_00000296,2,prod_00000445,sell_00000021,2024-10-26 14:14:41,46.56,4.1
order_00000297,1,prod_00000303,sell_00000098,2025-05-15 20:45:29,140.86,17.24
order_00000297,2,prod_00000195,sell_00000180,2025-05-16 20:45:29,56.14,6.71
order_00000298,1,prod_00000611,sell_00000122,2025-01-06 10:08:34,32.12,5.39
order_00000298,2,prod_00000121,sell_00000217,2025-01-07 10:08:34,29.67,5.17
order_00000298,3,prod_00000799,sell_00000135,2025-01-02 10:08:34,55.36,6.49
order_00000299,1,prod_00000638,sell_00000162,2024-10-13 01:56:03,17.23,2.69
order_00000300,1,prod_00000709,sell_00000073,2024-01-05 00:26:45,30.85,3.9
order_00000301,1,prod_00000311,sell_00000004,2024-02-05 22:21:55,80.86,13.27
order_00000302,1,prod_00000085,sell_00000213,2025-08-25 01:31:44,23.08,2.48
order_00000303,1,prod_00000658,sell_00000012,2024-12-14 14:51:57,100.65,13.8
order_00000303,2,prod_00000421,sell_00000172,2024-12-11 14:51:57,122.16,4.08
order_00000303,3,prod_00000640,sell_00000004,2024-12-13 14:51:57,36.01,3.35
order_00000303,4,prod_00000076,sell_00000144,2024-12-13 14:51:57,78.99,13.73
order_00000304,1,prod_00000123,sell_00000204,2024-10-23 13:03:00,52.4,7.35
order_00000305,1,prod_00000169,sell_00000070,2024-11-05 17:03:52,102.47,12.22
order_00000306,1,prod_00000010,sell_00000155,2025-11-21 09:26:35,30.13,1.17
order_00000306,2,prod_00000241,sell_00000069,2025-11-21 09:26:35,42.56,2.42
order_00000307,1,prod_00000753,sell_00000231,2025-01-29 02:18:34,18.33,2.52
order_00000308,1,prod_00000318,sell_00000018,2024-12-09 23:18:46,31.88,3.26
order_00000309,1,prod_00000495,sell_00000041,2025-09-20 04:19:09,46.25,4.47
order_00000310,1,prod_00000635,sell_00000031,2024-08-11 07:25:10,18.97,1.94
order_00000311,1,prod_00000607,sell_00000091,2025-02-03 01:27:09,82.54,13.26
order_00000311,2,prod_00000340,sell_00000194,2025-02-04 01:27:09,19.97,1.47
order_00000312,1,prod_00000200,sell_00000127,2025-06-29 18:52:32,38.21,3.75
order_00000312,2,prod_00000519,sell_00000030,2025-06-29 18:52:32,31.46,1.04
order_00000312,3,prod_00000335,sell_00000109,2025-06-30 18:52:32,125.61,9.4
order_00000312,4,prod_00000644,sell_00000139,2025-07-03 18:52:32,55.3,5.32
order_00000313,1,prod_00000251,sell_00000127,2024-03-04 22:12:48,69.06,11.62
order_00000313,2,prod_00000318,sell_00000223,2024-03-01 22:12:48,77.13,6.17
order_00000314,1,prod_00000430,sell_00000082,2025-01-25 13:28:23,43.27,1.98
order_00000315,1,prod_00000572,sell_00000232,2025-06-13 20:00:53,88.78,6.82
order_00000316,1,prod_00000433,sell_00000225,2024-11-23 20:51:32,36.04,1.48
order_00000316,2,prod_00000191,sell_00000030,2024-11-23 20:51:32,91.89,11.97
order_00000316,3,prod_00000360,sell_00000170,2024-11-25 20:51:32,44.89,1.65
order_00000317,1,prod_00000364,sell_00000144,2024-06-02 11:18:44,46.51,6.95
order_00000318,1,prod_00000531,sell_00000017,2024-05-26 05:35:23,109.3,13.47
order_00000319,1,prod_00000525,sell_00000167,2025-03-31 19:31:08,22.92,3.86
order_00000319,2,prod_00000224,sell_00000213,2025-03-29 19:31:08,47.88,7.69
order_00000319,3,prod_00000670,sell_00000115,2025-03-31 19:31:08,14.95,2.07
order_00000320,1,prod_00000466,sell_00000090,2025-11-07 02:31:16,90.36,13.75
order_00000321,1,prod_00000624,sell_00000128,2025-08-16 03:27:38,21.61,2.0
order_00000321,2,prod_00000018,sell_00000025,2025-08-17 03:27:38,40.7,2.69
order_00000322,1,prod_00000367,sell_00000014,2025-03-04 15:48:58,108.29,10.78
order_00000323,1,prod_00000127,sell_00000104,2024-11-14 21:59:09,84.44,7.83
order_00000324,1,prod_00000183,sell_00000248,2024-04-22 03:27:01,38.46,2.27
order_00000325,1,prod_00000081,sell_00000246,2024-01-30 02:45:35,54.0,6.03
order_00000325,2,prod_00000381,sell_00000003,2024-01-30 02:45:35,47.17,3.72
order_00000325,3,prod_00000482,sell_00000232,2024-01-30 02:45:35,34.57,2.86
order_00000325,4,prod_00000651,sell_00000210,2024-01-27 02:45:35,82.13,8.49
order_00000326,1,prod_00000581,sell_00000202,2024-10-23 08:10:48,128.93,18.79
order_00000327,1,prod_00000667,sell_00000201,2025-09-29 02:11:05,59.69,9.31
order_00000328,1,prod_00000504,sell_00000041,2025-05-27 22:30:14,37.31,6.33
order_00000329,1,prod_00000314,sell_00000077,2025-02-12 08:54:21,202.66,22.31
order_00000330,1,prod_00000572,sell_00000077,2024-09-23 20:29:23,283.94,44.54
order_00000331,1,prod_00000038,sell_00000006,2026-01-02 15:39:07,35.85,1.47
order_00000331,2,prod_00000752,sell_00000046,2026-01-04 15:39:07,61.98,6.07
order_00000331,3,prod_00000288,sell_00000226,2026-01-04 15:39:07,156.32,6.23
order_00000332,1,prod_00000052,sell_00000236,2024-09-30 11:10:20,19.34,1.91
order_00000333,1,prod_00000156,sell_00000102,2025-08-09 19:07:58,37.27,3.02
order_00000334,1,prod_00000307,sell_00000243,2025-12-07 18:38:28,502.8,74.99
order_00000335,1,prod_00000008,sell_00000065,2025-11-02 17:39:45,71.67,3.15
order_00000336,1,prod_00000520,sell_00000068,2025-11-14 18:06:04,14.96,0.99
order_00000337,1,prod_00000621,sell_00000233,2025-10-19 21:10:49,36.29,2.7
order_00000338,1,prod_00000216,sell_00000058,2024-11-12 07:58:37,126.1,6.83
order_00000339,1,prod_00000757,sell_00000083,2025-05-21 13:34:21,36.61,6.05
order_00000340,1,prod_00000469,sell_00000189,2025-07-26 05:01:19,104.04,11.85
order_00000341,1,prod_00000379,sell_00000189,2024-04-05 09:34:10,55.82,4.03
order_00000341,2,prod_00000251,sell_00000031,2024-04-07 09:34:10,76.96,11.87
order_00000342,1,prod_00000298,sell_00000068,2024-10-09 05:51:46,31.38,2.69
order_00000343,1,prod_00000678,sell_00000247,2025-02-06 21:43:11,112.38,16.42
order_00000344,1,prod_00000486,sell_00000038,2025-06-25 19:30:28,15.32,1.46
order_00000344,2,prod_00000436,sell_00000151,2025-06-26 19:30:28,35.61,6.08
order_00000344,3,prod_00000113,sell_00000180,2025-06-30 19:30:28,111.48,16.02
order_00000344,4,prod_00000380,sell_00000196,2025-06-28 19:30:28,42.41,6.5
order_00000345,1,prod_00000088,sell_00000123,2025-06-24 13:19:01,47.07,4.27
order_00000346,1,prod_00000231,sell_00000082,2024-09-16 16:25:43,197.98,29.34
order_00000346,2,prod_00000332,sell_00000001,2024-09-15 16:25:43,44.89,3.59
order_00000346,3,prod_00000701,sell_00000179,2024-09-15 16:25:43,54.73,4.41
order_00000347,1,prod_00000314,sell_00000196,2024-02-27 09:39:11,94.37,16.45
order_00000348,1,prod_00000730,sell_00000159,2024-02-14 18:23:35,227.01,22.35
order_00000349,1,prod_00000158,sell_00000023,2025-05-19 17:12:06,134.87,10.41
order_00000350,1,prod_00000319,sell_00000119,2024-07-06 23:46:12,121.65,10.37
order_00000351,1,prod_00000163,sell_00000049,2024-09-11 05:32:57,135.76,13.31
order_00000351,2,prod_00000018,sell_00000132,2024-09-16 05:32:57,47.4,7.65
order_00000351,3,prod_00000052,sell_00000173,2024-09-13 05:32:57,35.25,2.54
order_00000351,4,prod_00000697,sell_00000024,2024-09-12 05:32:57,53.78,5.24
order_00000352,1,prod_00000675,sell_00000066,2025-11-11 15:44:35,46.98,3.85
order_00000353,1,prod_00000585,sell_00000222,2024-12-02 13:55:27,19.87,3.11
order_00000354,1,prod_00000218,sell_00000088,2024-11-04 12:06:04,9.71,0.29
order_00000355,1,prod_00000590,sell_00000070,2024-02-08 11:20:06,49.39,3.62
order_00000356,1,prod_00000531,sell_00000199,2024-02-10 08:29:55,17.69,0.73
order_00000356,2,prod_00000371,sell_00000118,2024-02-10 08:29:55,278.61,36.34
order_00000356,3,prod_00000666,sell_00000001,2024-02-12 08:29:55,33.04,5.24
order_00000357,1,prod_00000193,sell_00000122,2025-02-15 21:23:09,173.66,7.81
order_00000358,1,prod_00000207,sell_00000181,2025-01-04 06:14:33,30.79,3.04
order_00000359,1,prod_00000308,sell_00000019,2025-11-14 12:31:57,17.09,2.97
order_00000360,1,prod_00000185,sell_00000107,2025-11-04 12:58:13,36.44,3.97
order_00000361,1,prod_00000035,sell_00000210,2024-09-21 09:06:26,38.79,6.39
order_00000362,1,prod_00000035,sell_00000039,2025-05-18 12:22:54,32.17,4.67
order_00000363,1,prod_00000690,sell_00000112,2025-09-12 07:11:36,48.22,3.24
order_00000364,1,prod_00000207,sell_00000006,2024-09-06 16:36:59,135.63,10.22
order_00000365,1,prod_00000594,sell_00000160,2025-09-21 10:37:24,68.48,11.7
order_00000366,1,prod_00000349,sell_00000241,2024-11-26 08:12:19,28.46,2.37
order_00000366,2,prod_00000517,sell_00000165,2024-11-28 08:12:19,49.35,8.31
order_00000366,3,prod_00000170,sell_00000150,2024-11-24 08:12:19,52.46,5.0
order_00000367,1,prod_00000345,sell_00000221,2025-09-11 02:00:44,41.46,3.16
order_00000367,2,prod_00000447,sell_00000078,2025-09-13 02:00:44,119.47,18.83
order_00000368,1,prod_00000703,sell_00000098,2024-01-09 18:40:39,45.26,6.46
order_00000369,1,prod_00000564,sell_00000053,2025-09-14 07:22:41,102.13,6.51
order_00000369,2,prod_00000069,sell_00000230,2025-09-14 07:22:41,151.97,17.18
order_00000369,3,prod_00000067,sell_00000025,2025-09-16 07:22:41,114.98,6.37
order_00000370,1,prod_00000611,sell_00000191,2024-03-05 17:49:28,34.22,4.72
order_00000370,2,prod_00000080,sell_00000102,2024-03-03 17:49:28,46.35,4.19
order_00000371,1,prod_00000544,sell_00000000,2025-10-15 22:11:39,38.41,6.84
order_00000372,1,prod_00000065,sell_00000156,2025-07-19 21:33:06,41.39,3.1
order_00000373,1,prod_00000302,sell_00000142,2024-12-17 19:41:37,15.83,0.79
order_00000374,1,prod_00000480,sell_00000077,2025-05-12 06:23:43,81.01,5.27
order_00000375,1,prod_00000183,sell_00000245,2025-11-15 06:44:36,65.44,9.04
order_00000376,1,prod_00000063,sell_00000017,2024-10-15 03:24:06,80.71,7.53
order_00000377,1,prod_00000776,sell_00000225,2025-01-03 07:49:24,142.89,20.52
order_00000378,1,prod_00000623,sell_00000216,2025-12-25 08:40:36,57.23,8.94
order_00000378,2,prod_00000119,sell_00000156,2025-12-27 08:40:36,89.29,3.86
order_00000379,1,prod_00000528,sell_00000072,2024-07-10 04:48:24,62.18,2.81
order_00000380,1,prod_00000616,sell_00000197,2024-10-25 22:06:33,33.54,1.08
order_00000380,2,prod_00000328,sell_00000093,2024-10-25 22:06:33,31.36,5.51
order_00000380,3,prod_00000155,sell_00000043,2024-10-21 22:06:33,16.03,1.5
order_00000381,1,prod_00000611,sell_00000144,2025-11-10 13:48:28,155.69,12.15
order_00000382,1,prod_00000139,sell_00000127,2025-05-06 11:12:10,84.08,14.93
order_00000383,1,prod_00000251,sell_00000016,2025-07-15 07:50:19,45.02,7.44
order_00000383,2,prod_00000490,sell_00000195,2025-07-17 07:50:19,43.07,5.37
order_00000384,1,prod_00000738,sell_00000115,2024-09-10 16:20:26,64.2,2.45
order_00000385,1,prod_00000136,sell_00000021,2025-09-17 18:00:22,76.28,6.25
order_00000386,1,prod_00000774,sell_00000101,2025-08-04 04:07:35,46.49,2.07
order_00000386,2,prod_00000365,sell_00000062,2025-07-31 04:07:35,47.35,7.38
order_00000386,3,prod_00000249,sell_00000058,2025-08-02 04:07:35,140.02,9.14
order_00000387,1,prod_00000051,sell_00000152,2025-05-21 11:20:19,74.99,11.12
order_00000388,1,prod_00000189,sell_00000138,2024-11-04 18:55:38,33.16,3.36
order_00000388,2,prod_00000606,sell_00000241,2024-11-07 18:55:38,62.84,5.62
order_00000389,1,prod_00000641,sell_00000052,2024-09-16 18:17:59,114.21,9.88
order_00000390,1,prod_00000581,sell_00000214,2024-07-09 09:46:27,251.1,16.99
order_00000391,1,prod_00000755,sell_00000231,2024-08-24 00:57:37,43.02,7.05
order_00000391,2,prod_00000117,sell_00000245,2024-08-27 00:57:37,44.18,2.06
order_00000391,3,prod_00000795,sell_00000200,2024-08-29 00:57:37,61.97,3.86
order_00000391,4,prod_00000240,sell_00000152,2024-08-27 00:57:37,160.26,9.81
order_00000392,1,prod_00000335,sell_00000177,2025-06-24 02:07:26,14.91,0.79
