order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,total_price,order_purchase_month,delivery_time_days,estimated_time_days,delivery_delay_days
order_00000044,2,prod_00000529,sell_00000046,2024-08-21 17:52:10,18.65,2.38,cust_00001144,delivered,2024-08-16 17:52:10,2024-08-16 21:29:37.505659,2024-08-18 11:26:30.520011,2024-08-23 05:59:19.921840,2024-08-31 17:52:10,uniq_00001144,23133,curitiba,PR,eletronicos,58,210,1,317,17,30,32,electronics,52584,sao bernardo do campo,SP,210.05,1,boleto,2.0,21.029999999999998,2024-08,6.0,15,-9.0
order_00000045,1,prod_00000001,sell_00000186,2024-04-10 00:46:07,17.95,1.63,cust_00002592,processing,2024-04-06 00:46:07,2024-04-06 01:21:53.223008,,,2024-05-02 00:46:07,uniq_00002592,25239,sao bernardo do campo,SP,moveis_decoracao,70,2220,2,4473,70,50,54,furniture_decor,58704,niteroi,RJ,19.58,1,credit_card,,19.58,2024-04,,26,
order_00000046,1,prod_00000518,sell_00000230,2024-06-14 23:23:07,40.8,5.18,cust_00001054,delivered,2024-06-07 23:23:07,2024-06-08 05:28:27.926043,2024-06-12 01:45:58.396756,2024-06-13 20:38:22.788497,2024-06-29 23:23:07,uniq_00001054,88317,sao bernardo do campo,SP,telefonia,26,2474,2,376,24,37,57,telephony,17051,caucaia,CE,129.41,4,credit_card,3.0,45.98,2024-06,5.0,22,-17.0
order_00000046,2,prod_00000387,sell_00000176,2024-06-12 23:23:07,75.57,7.86,cust_00001054,delivered,2024-06-07 23:23:07,2024-06-08 05:28:27.926043,2024-06-12 01:45:58.396756,2024-06-13 20:38:22.788497,2024-06-29 23:23:07,uniq_00001054,88317,sao bernardo do campo,SP,eletronicos,57,2150,3,1232,29,29,15,electronics,14085,londrina,PR,129.41,4,credit_card,3.0,83.42999999999999,2024-06,5.0,22,-17.0
order_00000047,1,prod_00000706,sell_00000044,2024-12-18 12:38:58,66.59,5.36,cust_00001558,invoiced,2024-12-13 12:38:58,2024-12-13 16:48:58.292302,,,2024-12-28 12:38:58,uniq_00001558,87060,uberlandia,MG,brinquedos,33,1406,2,798,61,30,12,toys,33209,sao paulo,SP,157.45,5,credit_card,,71.95,2024-12,,15,
order_00000047,2,prod_00000322,sell_00000012,2024-12-16 12:38:58,77.74,7.76,cust_00001558,invoiced,2024-12-13 12:38:58,2024-12-13 16:48:58.292302,,,2024-12-28 12:38:58,uniq_00001558,87060,uberlandia,MG,telefonia,79,2902,4,14804,17,9,46,telephony,78656,duque de caxias,RJ,157.45,5,credit_card,,85.5,2024-12,,15,
order_00000048,1,prod_00000460,sell_00000140,2025-05-01 20:41:05,25.0,2.41,cust_00000168,unavailable,2025-04-29 20:41:05,2025-04-29 22:13:05.990854,,,2025-05-09 20:41:05,uniq_00000168,30676,contagem,MG,cama_mesa_banho,79,2647,4,1312,21,17,12,bed_bath_table,75063,santo andre,SP,27.41,3,credit_card,,27.41,2025-04,,10,
order_00000049,1,prod_00000111,sell_00000042,2025-11-01 00:53:12,17.29,1.81,cust_00002998,delivered,2025-10-30 00:53:12,2025-10-30 01:32:23.428741,2025-11-01 16:46:22.996528,2025-11-04 09:00:34.525057,2025-11-20 00:53:12,uniq_00002998,54798,niteroi,RJ,eletronicos,78,694,2,1464,43,10,49,electronics,97993,florianopolis,SC,67.57,6,credit_card,3.0,19.099999999999998,2025-10,5.0,21,-16.0
order_00000049,2,prod_00000772,sell_00000065,2025-11-01 00:53:12,46.05,2.42,cust_00002998,delivered,2025-10-30 00:53:12,2025-10-30 01:32:23.428741,2025-11-01 16:46:22.996528,2025-11-04 09:00:34.525057,2025-11-20 00:53:12,uniq_00002998,54798,niteroi,RJ,agro_industria_e_comercio,34,2475,4,1550,50,25,42,agro_industry_and_commerce,70762,niteroi,RJ,67.57,6,credit_card,3.0,48.47,2025-10,5.0,21,-16.0
order_00000050,1,prod_00000565,sell_00000087,2024-12-21 01:36:51,65.09,6.92,cust_00002379,delivered,2024-12-17 01:36:51,2024-12-17 06:41:18.667976,2024-12-18 08:23:21.095510,2024-12-24 01:38:00.650550,2025-01-03 01:36:51,uniq_00002379,49936,belo horizonte,MG,cama_mesa_banho,56,2316,2,3986,99,55,16,bed_bath_table,33444,belem,PA,72.01,1,credit_card,2.0,72.01,2024-12,7.0,17,-10.0
order_00000051,1,prod_00000646,sell_00000242,2024-08-17 14:43:38,131.95,8.23,cust_00002268,delivered,2024-08-12 14:43:38,2024-08-12 16:45:33.460646,2024-08-15 10:35:29.053727,2024-09-07 18:02:28.430009,2024-09-03 14:43:38,uniq_00002268,29048,joinville,SC,cama_mesa_banho,29,871,3,742,70,42,36,bed_bath_table,39333,porto alegre,RS,172.24,8,credit_card,4.0,140.17999999999998,2024-08,26.0,22,4.0
order_00000051,2,prod_00000754,sell_00000175,2024-08-15 14:43:38,27.8,4.26,cust_00002268,delivered,2024-08-12 14:43:38,2024-08-12 16:45:33.460646,2024-08-15 10:35:29.053727,2024-09-07 18:02:28.430009,2024-09-03 14:43:38,uniq_00002268,29048,joinville,SC,telefonia,59,1489,2,451,45,52,40,telephony,29569,sao paulo,SP,172.24,8,credit_card,4.0,32.06,2024-08,26.0,22,4.0
order_00000052,1,prod_00000081,sell_00000068,2025-05-30 06:02:12,101.09,8.28,cust_00000608,delivered,2025-05-23 06:02:12,2025-05-23 10:35:59.526323,2025-05-24 04:13:40.217138,2025-05-25 05:26:11.499930,2025-06-06 06:02:12,uniq_00000608,93283,rio de janeiro,RJ,papelaria,24,1068,5,825,92,12,46,stationery,86735,niteroi,RJ,121.41,6,credit_card,4.0,109.37,2025-05,1.0,14,-13.0
order_00000052,2,prod_00000480,sell_00000028,2025-05-28 06:02:12,10.96,1.08,cust_00000608,delivered,2025-05-23 06:02:12,2025-05-23 10:35:59.526323,2025-05-24 04:13:40.217138,2025-05-25 05:26:11.499930,2025-06-06 06:02:12,uniq_00000608,93283,rio de janeiro,RJ,utilidades_domesticas,22,553,3,1944,83,38,28,housewares,84323,santo andre,SP,121.41,6,credit_card,4.0,12.040000000000001,2025-05,1.0,14,-13.0
order_00000053,1,prod_00000587,sell_00000137,2025-05-29 04:38:59,52.09,7.56,cust_00001903,delivered,2025-05-26 04:38:59,2025-05-26 07:48:47.686004,2025-05-30 03:59:09.180511,2025-05-31 11:59:16.274675,2025-06-14 04:38:59,uniq_00001903,57294,sao paulo,SP,construcao_ferramentas_construcao,35,2210,1,2955,53,29,34,construction_tools_construction,85385,pelotas,RS,59.65,3,credit_card,4.0,59.650000000000006,2025-05,5.0,19,-14.0
order_00000054,1,prod_00000367,sell_00000180,2025-04-06 14:37:33,21.39,3.68,cust_00001990,delivered,2025-03-30 14:37:33,2025-03-30 20:53:07.108940,2025-04-02 07:38:21.412346,2025-04-04 14:57:37.039676,2025-04-19 14:37:33,uniq_00001990,99282,campo grande,MS,construcao_ferramentas_construcao,47,2427,1,1020,31,23,49,construction_tools_construction,34560,sao bernardo do campo,SP,113.96,10,credit_card,5.0,25.07,2025-03,5.0,20,-15.0
order_00000054,2,prod_00000581,sell_00000223,2025-04-05 14:37:33,76.0,12.89,cust_00001990,delivered,2025-03-30 14:37:33,2025-03-30 20:53:07.108940,2025-04-02 07:38:21.412346,2025-04-04 14:57:37.039676,2025-04-19 14:37:33,uniq_00001990,99282,campo grande,MS,cool_stuff,72,1355,4,6848,17,39,46,cool_stuff,32449,belem,PA,113.96,10,credit_card,5.0,88.89,2025-03,5.0,20,-15.0
order_00000055,1,prod_00000269,sell_00000121,2024-06-25 09:12:50,15.33,2.45,cust_00001782,delivered,2024-06-23 09:12:50,2024-06-23 12:40:17.456013,2024-06-24 13:42:07.461855,2024-06-27 00:58:45.980371,2024-07-16 09:12:50,uniq_00001782,26880,feira de santana,BA,construcao_ferramentas_construcao,60,2590,5,648,68,54,25,construction_tools_construction,49229,rio de janeiro,RJ,17.78,1,boleto,5.0,17.78,2024-06,3.0,23,-20.0
order_00000056,1,prod_00000788,sell_00000086,2025-09-18 09:32:37,26.45,3.28,cust_00000392,delivered,2025-09-11 09:32:37,2025-09-11 10:06:58.225885,2025-09-15 12:39:31.117108,2025-09-25 10:27:32.547739,2025-09-27 09:32:37,uniq_00000392,80236,natal,RN,beleza_saude,68,1373,2,3485,79,38,51,health_beauty,31249,campinas,SP,29.73,1,voucher,4.0,29.73,2025-09,14.0,16,-2.0
order_00000057,1,prod_00000726,sell_00000152,2025-07-24 09:00:18,14.62,2.3,cust_00002920,delivered,2025-07-18 09:00:18,2025-07-18 13:08:11.921861,2025-07-20 13:37:03.843059,2025-07-22 21:09:42.445469,2025-08-03 09:00:18,uniq_00002920,30079,niteroi,RJ,pet_shop,46,851,3,2899,35,20,10,pet_shop,11480,campinas,SP,16.92,8,credit_card,5.0,16.919999999999998,2025-07,4.0,16,-12.0
order_00000058,1,prod_00000030,sell_00000086,2024-01-07 08:31:12,74.53,6.95,cust_00001913,delivered,2024-01-02 08:31:12,2024-01-02 10:03:24.392595,2024-01-03 01:22:43.090269,2024-01-11 07:04:02.071327,2024-01-25 08:31:12,uniq_00001913,21945,contagem,MG,papelaria,27,1138,2,1144,72,44,31,stationery,31249,campinas,SP,81.48,1,credit_card,5.0,81.48,2024-01,8.0,23,-15.0
order_00000059,1,prod_00000659,sell_00000095,2024-11-21 14:56:53,384.71,52.49,cust_00002574,delivered,2024-11-18 14:56:53,2024-11-19 04:57:10.637975,2024-11-24 00:15:51.666567,2024-12-06 22:34:49.766017,2024-12-09 14:56:53,uniq_00002574,55625,serra,ES,fashion_bolsas_e_acessorios,47,1481,5,1195,69,8,58,fashion_bags_accessories,75225,londrina,PR,711.32,1,credit_card,4.0,437.2,2024-11,18.0,21,-3.0
order_00000059,2,prod_00000503,sell_00000013,2024-11-23 14:56:53,26.48,3.08,cust_00002574,delivered,2024-11-18 14:56:53,2024-11-19 04:57:10.637975,2024-11-24 00:15:51.666567,2024-12-06 22:34:49.766017,2024-12-09 14:56:53,uniq_00002574,55625,serra,ES,informatica_acessorios,78,1573,3,10535,65,19,21,computers_accessories,66369,campinas,SP,711.32,1,credit_card,4.0,29.560000000000002,2024-11,18.0,21,-3.0
order_00000059,3,prod_00000154,sell_00000147,2024-11-23 14:56:53,223.2,21.36,cust_00002574,delivered,2024-11-18 14:56:53,2024-11-19 04:57:10.637975,2024-11-24 00:15:51.666567,2024-12-06 22:34:49.766017,2024-12-09 14:56:53,uniq_00002574,55625,serra,ES,bebes,23,2736,2,2354,62,7,8,baby,91980,sao bernardo do campo,SP,711.32,1,credit_card,4.0,244.56,2024-11,18.0,21,-3.0
order_00000060,1,prod_00000687,sell_00000006,2024-08-15 12:56:52,73.67,6.26,cust_00001539,delivered,2024-08-12 12:56:52,2024-08-12 18:06:27.403811,2024-08-15 06:24:59.179905,2024-08-25 13:17:40.397742,2024-08-28 12:56:52,uniq_00001539,14044,santo andre,SP,bebes,43,1594,1,1594,12,40,52,baby,68873,duque de caxias,RJ,79.93,1,credit_card,5.0,79.93,2024-08,13.0,16,-3.0
order_00000061,1,prod_00000235,sell_00000075,2025-04-08 01:40:47,73.34,5.34,cust_00001524,delivered,2025-04-04 01:40:47,2025-04-04 08:19:44.932347,2025-04-05 02:02:06.607709,2025-04-25 13:53:20.973053,2025-04-25 01:40:47,uniq_00001524,65448,juiz de fora,MG,fashion_bolsas_e_acessorios,45,1650,1,2588,19,26,44,fashion_bags_accessories,42778,belo horizonte,MG,78.68,5,credit_card,3.0,78.68,2025-04,21.0,21,0.0
order_00000062,1,prod_00000155,sell_00000050,2025-12-14 03:32:52,77.82,10.0,cust_00001905,delivered,2025-12-08 03:32:52,2025-12-08 04:44:36.330551,2025-12-12 04:09:04.828129,2025-12-24 19:51:55.901056,2025-12-25 03:32:52,uniq_00001905,48607,salvador,BA,automotivo,49,368,4,500,30,45,50,auto,51012,jaboatao dos guararapes,PE,135.17,1,voucher,4.0,87.82,2025-12,16.0,17,-1.0
order_00000062,2,prod_00000020,sell_00000013,2025-12-11 03:32:52,42.94,4.41,cust_00001905,delivered,2025-12-08 03:32:52,2025-12-08 04:44:36.330551,2025-12-12 04:09:04.828129,2025-12-24 19:51:55.901056,2025-12-25 03:32:52,uniq_00001905,48607,salvador,BA,papelaria,39,291,1,11038,17,26,46,stationery,66369,campinas,SP,135.17,1,voucher,4.0,47.349999999999994,2025-12,16.0,17,-1.0
order_00000063,1,prod_00000272,sell_00000197,2024-10-10 04:05:28,97.69,16.37,cust_00000633,delivered,2024-10-08 04:05:28,2024-10-08 12:24:29.292295,2024-10-10 08:34:23.731450,2024-10-18 17:59:36.077736,2024-10-30 04:05:28,uniq_00000633,94109,uberlandia,MG,esporte_lazer,41,2045,2,1068,85,51,12,sports_leisure,28781,brasilia,DF,114.06,1,boleto,5.0,114.06,2024-10,10.0,22,-12.0
order_00000064,1,prod_00000424,sell_00000121,2025-01-17 18:04:20,71.65,2.25,cust_00001786,delivered,2025-01-11 18:04:20,2025-01-12 00:20:20.301223,2025-01-14 00:41:50.434866,2025-01-16 16:55:08.759266,2025-01-30 18:04:20,uniq_00001786,85220,campinas,SP,eletronicos,41,1878,2,614,24,17,46,electronics,49229,rio de janeiro,RJ,73.9,2,credit_card,3.0,73.9,2025-01,4.0,19,-15.0
order_00000065,1,prod_00000064,sell_00000222,2024-01-25 16:40:19,12.71,0.42,cust_00000029,delivered,2024-01-19 16:40:19,2024-01-20 07:21:46.327882,2024-01-21 15:37:56.205614,2024-01-26 23:10:36.971637,2024-02-07 16:40:19,uniq_00000029,40512,sao paulo,SP,papelaria,59,1458,4,3385,41,10,34,stationery,47128,salvador,BA,135.92,1,credit_card,4.0,13.13,2024-01,7.0,19,-12.0
order_00000065,2,prod_00000718,sell_00000176,2024-01-22 16:40:19,92.12,3.75,cust_00000029,delivered,2024-01-19 16:40:19,2024-01-20 07:21:46.327882,2024-01-21 15:37:56.205614,2024-01-26 23:10:36.971637,2024-02-07 16:40:19,uniq_00000029,40512,sao paulo,SP,moveis_decoracao,44,318,5,1656,99,7,21,furniture_decor,14085,londrina,PR,135.92,1,credit_card,4.0,95.87,2024-01,7.0,19,-12.0
order_00000065,3,prod_00000656,sell_00000218,2024-01-23 16:40:19,23.59,3.33,cust_00000029,delivered,2024-01-19 16:40:19,2024-01-20 07:21:46.327882,2024-01-21 15:37:56.205614,2024-01-26 23:10:36.971637,2024-02-07 16:40:19,uniq_00000029,40512,sao paulo,SP,papelaria,75,597,1,194,80,14,14,stationery,77378,serra,ES,135.92,1,credit_card,4.0,26.92,2024-01,7.0,19,-12.0
order_00000066,1,prod_00000642,sell_00000074,2024-10-11 23:31:33,51.6,4.02,cust_00000210,invoiced,2024-10-08 23:31:33,2024-10-09 00:04:39.397940,,,2024-10-25 23:31:33,uniq_00000210,15075,nova iguacu,RJ,moveis_decoracao,42,2950,1,5748,72,6,20,furniture_decor,69596,niteroi,RJ,111.86,1,voucher,,55.620000000000005,2024-10,,17,
order_00000066,2,prod_00000370,sell_00000240,2024-10-15 23:31:33,51.22,5.02,cust_00000210,invoiced,2024-10-08 23:31:33,2024-10-09 00:04:39.397940,,,2024-10-25 23:31:33,uniq_00000210,15075,nova iguacu,RJ,relogios_presentes,42,586,2,413,13,26,21,watches_gifts,99715,duque de caxias,RJ,111.86,1,voucher,,56.239999999999995,2024-10,,17,
order_00000067,1,prod_00000340,sell_00000177,2025-10-01 00:32:11,58.7,2.64,cust_00001829,delivered,2025-09-27 00:32:11,2025-09-27 09:38:38.350351,2025-10-02 03:20:30.376599,2025-10-12 09:50:02.161706,2025-10-18 00:32:11,uniq_00001829,74282,campinas,SP,fashion_bolsas_e_acessorios,78,1849,2,4219,35,46,26,fashion_bags_accessories,59183,guarulhos,SP,61.34,4,credit_card,4.0,61.34,2025-09,15.0,21,-6.0
order_00000068,1,prod_00000103,sell_00000126,2025-10-12 05:24:12,27.95,1.13,cust_00001969,delivered,2025-10-10 05:24:12,2025-10-10 08:39:27.517112,2025-10-11 22:56:22.222805,2025-10-12 23:21:32.699630,2025-10-31 05:24:12,uniq_00001969,39878,sao paulo,SP,informatica_acessorios,65,2016,1,2295,67,53,21,computers_accessories,27635,nova iguacu,RJ,206.12,4,credit_card,4.0,29.08,2025-10,2.0,21,-19.0
order_00000068,2,prod_00000025,sell_00000234,2025-10-17 05:24:12,27.39,4.43,cust_00001969,delivered,2025-10-10 05:24:12,2025-10-10 08:39:27.517112,2025-10-11 22:56:22.222805,2025-10-12 23:21:32.699630,2025-10-31 05:24:12,uniq_00001969,39878,sao paulo,SP,beleza_saude,58,1142,5,710,33,9,27,health_beauty,50952,contagem,MG,206.12,4,credit_card,4.0,31.82,2025-10,2.0,21,-19.0
order_00000068,3,prod_00000708,sell_00000073,2025-10-13 05:24:12,57.06,6.3,cust_00001969,delivered,2025-10-10 05:24:12,2025-10-10 08:39:27.517112,2025-10-11 22:56:22.222805,2025-10-12 23:21:32.699630,2025-10-31 05:24:12,uniq_00001969,39878,sao paulo,SP,moveis_escritorio,36,970,4,657,23,21,17,office_furniture,69464,campinas,SP,206.12,4,credit_card,4.0,63.36,2025-10,2.0,21,-19.0
order_00000068,4,prod_00000158,sell_00000050,2025-10-16 05:24:12,70.94,10.92,cust_00001969,delivered,2025-10-10 05:24:12,2025-10-10 08:39:27.517112,2025-10-11 22:56:22.222805,2025-10-12 23:21:32.699630,2025-10-31 05:24:12,uniq_00001969,39878,sao paulo,SP,bebes,78,2703,2,1047,74,59,14,baby,51012,jaboatao dos guararapes,PE,206.12,4,credit_card,4.0,81.86,2025-10,2.0,21,-19.0
order_00000069,1,prod_00000366,sell_00000054,2025-11-27 18:54:53,46.81,6.17,cust_00001269,delivered,2025-11-25 18:54:53,2025-11-25 19:55:18.197608,2025-11-27 01:00:41.201372,2025-12-04 00:50:39.752892,2025-12-10 18:54:53,uniq_00001269,94320,duque de caxias,RJ,construcao_ferramentas_construcao,42,872,2,3729,23,25,47,construction_tools_construction,15559,sao bernardo do campo,SP,52.98,1,credit_card,3.0,52.980000000000004,2025-11,8.0,15,-7.0
order_00000070,1,prod_00000537,sell_00000075,2025-01-15 21:42:39,14.66,1.15,cust_00002022,delivered,2025-01-11 21:42:39,2025-01-12 04:30:34.178756,2025-01-15 11:18:30.215853,2025-01-16 21:43:24.220622,2025-01-27 21:42:39,uniq_00002022,49121,aparecida de goiania,GO,pet_shop,70,2934,4,31128,79,19,40,pet_shop,42778,belo horizonte,MG,157.23,1,debit_card,4.0,15.81,2025-01,5.0,16,-11.0
order_00000070,2,prod_00000585,sell_00000071,2025-01-16 21:42:39,126.93,14.49,cust_00002022,delivered,2025-01-11 21:42:39,2025-01-12 04:30:34.178756,2025-01-15 11:18:30.215853,2025-01-16 21:43:24.220622,2025-01-27 21:42:39,uniq_00002022,49121,aparecida de goiania,GO,cool_stuff,48,2328,2,1073,24,54,13,cool_stuff,52396,caxias do sul,RS,157.23,1,debit_card,4.0,141.42000000000002,2025-01,5.0,16,-11.0
order_00000071,1,prod_00000561,sell_00000208,2024-07-22 09:54:16,15.21,2.35,cust_00002032,delivered,2024-07-16 09:54:16,2024-07-16 10:33:33.218616,2024-07-19 12:51:16.955459,2024-07-20 20:20:53.373082,2024-07-29 09:54:16,uniq_00002032,99228,guarulhos,SP,fashion_bolsas_e_acessorios,54,970,1,1051,81,36,59,fashion_bags_accessories,12946,guarulhos,SP,17.56,1,credit_card,4.0,17.560000000000002,2024-07,4.0,13,-9.0
order_00000072,1,prod_00000759,sell_00000202,2025-11-13 13:24:59,78.99,11.49,cust_00001841,delivered,2025-11-08 13:24:59,2025-11-08 20:09:09.835545,2025-11-11 04:12:12.909427,2025-11-12 10:45:24.486912,2025-12-02 13:24:59,uniq_00001841,57826,santo andre,SP,brinquedos,29,1083,1,425,23,39,49,toys,25182,santo andre,SP,90.48,1,boleto,4.0,90.47999999999999,2025-11,3.0,24,-21.0
order_00000073,1,prod_00000444,sell_00000047,2025-01-01 03:36:45,35.18,2.72,cust_00002650,delivered,2024-12-28 03:36:45,2024-12-28 08:13:19.681276,2024-12-29 10:34:32.224876,2025-01-01 22:10:21.256042,2025-01-24 03:36:45,uniq_00002650,39958,blumenau,SC,eletronicos,60,280,5,599,22,32,58,electronics,42346,sao bernardo do campo,SP,37.9,10,credit_card,4.0,37.9,2024-12,4.0,27,-23.0
order_00000074,1,prod_00000284,sell_00000083,2024-11-01 14:02:26,65.75,8.41,cust_00001356,delivered,2024-10-26 14:02:26,2024-10-26 19:34:48.893595,2024-10-28 22:25:18.985627,2024-10-31 07:20:06.506264,2024-11-11 14:02:26,uniq_00001356,17355,sao bernardo do campo,SP,beleza_saude,53,1782,2,617,97,33,52,health_beauty,59886,blumenau,SC,74.16,1,voucher,4.0,74.16,2024-10,4.0,16,-12.0
order_00000075,1,prod_00000279,sell_00000009,2024-01-16 00:59:05,40.31,7.02,cust_00000865,delivered,2024-01-13 00:59:05,2024-01-13 14:41:27.660751,2024-01-15 16:25:36.902154,2024-01-23 23:17:27.841228,2024-01-30 00:59:05,uniq_00000865,64381,sao paulo,SP,moveis_escritorio,42,2430,3,1948,16,53,58,office_furniture,86156,campinas,SP,763.91,1,credit_card,,47.33,2024-01,10.0,17,-7.0
order_00000075,2,prod_00000776,sell_00000141,2024-01-20 00:59:05,46.77,1.82,cust_00000865,delivered,2024-01-13 00:59:05,2024-01-13 14:41:27.660751,2024-01-15 16:25:36.902154,2024-01-23 23:17:27.841228,2024-01-30 00:59:05,uniq_00000865,64381,sao paulo,SP,construcao_ferramentas_construcao,45,1375,3,1293,80,8,53,construction_tools_construction,92818,santo andre,SP,763.91,1,credit_card,,48.59,2024-01,10.0,17,-7.0
order_00000075,3,prod_00000235,sell_00000075,2024-01-20 00:59:05,229.16,26.0,cust_00000865,delivered,2024-01-13 00:59:05,2024-01-13 14:41:27.660751,2024-01-15 16:25:36.902154,2024-01-23 23:17:27.841228,2024-01-30 00:59:05,uniq_00000865,64381,sao paulo,SP,fashion_bolsas_e_acessorios,45,1650,1,2588,19,26,44,fashion_bags_accessories,42778,belo horizonte,MG,763.91,1,credit_card,,255.16,2024-01,10.0,17,-7.0
order_00000075,4,prod_00000235,sell_00000079,2024-01-17 00:59:05,366.42,46.41,cust_00000865,delivered,2024-01-13 00:59:05,2024-01-13 14:41:27.660751,2024-01-15 16:25:36.902154,2024-01-23 23:17:27.841228,2024-01-30 00:59:05,uniq_00000865,64381,sao paulo,SP,fashion_bolsas_e_acessorios,45,1650,1,2588,19,26,44,fashion_bags_accessories,93109,sao bernardo do campo,SP,763.91,1,credit_card,,412.83000000000004,2024-01,10.0,17,-7.0
order_00000076,1,prod_00000205,sell_00000045,2024-12-27 09:28:36,159.97,7.87,cust_00000291,canceled,2024-12-25 09:28:36,,,,2025-01-11 09:28:36,uniq_00000291,40311,salvador,BA,construcao_ferramentas_construcao,22,1582,2,1960,59,40,17,construction_tools_construction,90879,sao bernardo do campo,SP,167.84,3,credit_card,,167.84,2024-12,,17,
order_00000077,1,prod_00000727,sell_00000174,2025-12-03 19:27:43,57.93,6.9,cust_00002035,delivered,2025-11-30 19:27:43,2025-12-01 03:33:20.438785,2025-12-03 05:48:05.757731,2025-12-09 09:43:22.335210,2025-12-21 19:27:43,uniq_00002035,64862,londrina,PR,cool_stuff,64,2682,2,415,46,12,10,cool_stuff,56346,jaboatao dos guararapes,PE,64.83,5,credit_card,5.0,64.83,2025-11,8.0,21,-13.0
order_00000078,1,prod_00000342,sell_00000100,2024-01-16 04:31:11,63.53,2.0,cust_00002155,shipped,2024-01-14 04:31:11,2024-01-15 00:18:21.636227,2024-01-20 13:16:36.803558,,2024-02-07 04:31:11,uniq_00002155,54921,londrina,PR,utilidades_domesticas,70,315,5,751,43,27,29,housewares,69472,aparecida de goiania,GO,112.76,5,credit_card,5.0,65.53,2024-01,,24,
order_00000078,2,prod_00000790,sell_00000042,2024-01-21 04:31:11,44.77,2.46,cust_00002155,shipped,2024-01-14 04:31:11,2024-01-15 00:18:21.636227,2024-01-20 13:16:36.803558,,2024-02-07 04:31:11,uniq_00002155,54921,londrina,PR,cool_stuff,61,2180,3,6346,60,34,54,cool_stuff,97993,florianopolis,SC,112.76,5,credit_card,5.0,47.230000000000004,2024-01,,24,
order_00000079,1,prod_00000747,sell_00000224,2024-01-07 16:12:34,58.44,9.69,cust_00001467,delivered,2024-01-04 16:12:34,2024-01-05 00:25:01.650452,2024-01-09 15:20:23.925630,2024-01-21 00:27:02.254787,2024-01-27 16:12:34,uniq_00001467,23886,nova iguacu,RJ,beleza_saude,67,2917,3,1507,53,41,42,health_beauty,50812,sao paulo,SP,68.13,1,boleto,4.0,68.13,2024-01,16.0,23,-7.0
order_00000080,1,prod_00000717,sell_00000011,2024-09-07 18:56:29,56.93,7.36,cust_00002539,delivered,2024-09-04 18:56:29,2024-09-04 21:00:59.575353,2024-09-07 12:09:03.721701,2024-09-13 22:02:53.153119,2024-09-22 18:56:29,uniq_00002539,96413,uberlandia,MG,eletronicos,64,2755,1,405,19,39,59,electronics,28102,cuiaba,MT,64.29,1,credit_card,3.0,64.29,2024-09,9.0,18,-9.0
